name,routeId,Fare,distance,serviceDistricts,isCircular,start,startDistricts,end,endDistricts,detail,stopName,Column1,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,,,,,,,,,,,,,,,,,,,,,
40,CMPattern_CM_GMBBus_40_8808,12.3,7.633019176,Tuen Mun North > Tuen Mun West > Tuen Mun East > Tuen Mun West > Tuen Mun North,TRUE,小坑村小巴總站 Siu Hang Tsuen Minibus Terminus,Tuen Mun North,小坑村小巴總站 Siu Hang Tsuen Minibus Terminus,Tuen Mun North,小坑村 - 屯門市中心（循環綫） Siu Hang Tsuen - Tuen Mun Town Centre (Circular),(Tuen Mun North) 小坑村小巴總站 Siu Hang Tsuen Minibus Terminus,(Tuen Mun North) 沛年花園 Nice Year Garden,(Tuen Mun North) 寶華花園 Po Wah Garden,"(Tuen Mun North) 興貴街，近寶田邨第九座 Hing Kwai Street, near Po Tin Estate Block 9","(Tuen Mun North) 震寰路，大興分區警署外 Tsun Wen Road, outside Tai Hing Divisional Police Station","(Tuen Mun North) 震寰路，屯門天主教中學對面 Tsun Wen Road, Opposite Tuen Mun Catholic Secondary School","(Tuen Mun West) 震寰路，賽馬會仁愛堂泳池外 Tsun Wen Road, outside Jockey Club Yan Oi Tong Swimming Pool",(Tuen Mun West) 翠林花園 Greenland Garden,"(Tuen Mun West) 震寰路，大興政府合署外 Tsun Wen Road, outside Tai Hing Government Offices","(Tuen Mun West) 震寰路，巴士廠對面 Tsun Wen Road, Opposite Bus Depot","(Tuen Mun West) 震寰路，屯門區總部及分區警署外 Tsun Wen Road, outside Tuen Mun District Headquarters & Division Police Station",(Tuen Mun East) 屯門站公共運輸交滙處 Tuen Mun Station Public Transport Interchange,"(Tuen Mun East) 屯門鄉事會路，近明偉大樓 Tuen Mun Heung Sze Wui Road, near Ming Wai Building","(Tuen Mun East) 屯順街，屯門市廣場第4座外 Tuen Shun Street, outside Block 4 of Tuen Mun Town Plaza","(Tuen Mun East) 屯門鄉事會路，V City 外 Tuen Mun Heung Sze Wui Road, outside V City","(Tuen Mun West) 石排頭路，馬可賓紀念中學外 Shek Pai Tau Road, outside Ma Ko Pan Memorial College","(Tuen Mun West) 震寰路，大興邨興偉樓外 Tsun Wen Road, outside Hing Wai House, Tai Hing Estate","(Tuen Mun North) 震寰路，屯門天主教中學外 Tsun Wen Road, outside Tuen Mun Catholic Secondary School",(Tuen Mun North) 寶怡花園 Blossom Garden,(Tuen Mun North) 寶田邨 Po Tin Estate,(Tuen Mun North) 寶華花園 Po Wah Garden,(Tuen Mun North) 沛年花園 Nice Year Garden,(Tuen Mun North) 小坑村小巴總站 Siu Hang Tsuen Minibus Terminus,,,,,,,,,,,,,,,,,,,,,,,,
23,CMPattern_GMBBus23_3748,7.1,12.30040663,Western > Central > Southern District Northwest > Western,TRUE,堅尼地城站 Kennedy Town Station,Western,堅尼地城站 Kennedy Town Station,Western,堅尼地城站 - 薄扶林（循環綫） Kennedy Town Station - Pok Fu Lam (Circular),(Western) 堅尼地城站 Kennedy Town Station,"(Western) 士美非路 12r 號 Smithfield, House No. 12r","(Western) 蒲飛路，翰林軒 University Heights, Pokfield Road",(Western) 學士臺 Academic Terrace,"(Central) 薄扶林道，薄扶林遊樂場 Pok Fu Lam Playground, Pok Fu Lam Road","(Southern District Northwest) 薄扶林道，瑪麗醫院 Pok Fu Lam Road, Queen Mary Hospital","(Southern District Northwest) 薄扶林道，心光學校 Ebenezer School, Pok Fu Lam Road","(Southern District Northwest) 薄扶林道，薄扶林水塘道 Pok Fu Lam Reservoir Road, Pok Fu Lam Road","(Southern District Northwest) 薄扶林道，薄扶林村 Pok Fu Lam Village, Pok Fu Lam Road",(Southern District Northwest) 富明苑 Fu Ming Yuen,(Southern District Northwest) 富俊苑 Fu Chun Yuen,"(Southern District Northwest) 置富道第10座外 Chi Fu Road, outside Block No. 10",(Southern District Northwest) 雅緻洋房 Yat Chee Villas,"(Southern District Northwest) 華富道，華富商場 Wah Fu Commercial Complex, Wah Fu Road","(Southern District Northwest) 華富道，華清樓 Wah Ching House, Wah Fu Road","(Southern District Northwest) 華富道，培英中學外 Wah Fu Road, outside Pui Ying Secondary School",(Southern District Northwest) 華富（北）巴士總站 Wah Fu (North) Bus Terminus,(Southern District Northwest) 華康街 Wah Hong Street,(Southern District Northwest) 華富閣 World Fair Court,(Southern District Northwest) 雅緻洋房 Yat Chee Villas,(Southern District Northwest) 置富花園1-7座 Blocks 1-7 Chi Fu Fa Yuen,"(Southern District Northwest) 置富道第9座外 Chi Fu Road, outside Block No. 9",(Southern District Northwest) 富嘉苑 Fu Kar Yuen,(Southern District Northwest) 置富花園網球場 Chi Fu Fa Yuen Tennis Court,(Southern District Northwest) 薄扶林村 Pok Fu Lam Village,"(Southern District Northwest) 薄扶林道141號 Pok Fu Lam Road, House No. 141",,,,,,,,,,,,,,,,,,,,,
28M,CMPattern_CM_GMBBus_28m_1_7997,8.8,4.291619054,Kowloon City South > Kowloon City North > Kowloon City South > Yau Tsim Mong North,FALSE,"偉景街，偉景閣 A 座外 Wai King Street, outside Block A, Wei Chien Court",Kowloon City South,快富街近西洋菜南街 Fife Street near Sai Yeung Choi Street South,Yau Tsim Mong North,旺角站 Mong Kok Station,"(Kowloon City South) 偉景街，偉景閣 A 座外 Wai King Street, outside Block A, Wei Chien Court","(Kowloon City North) 土瓜灣道，新利華中心 To Kwa Wan Road, New Lee Wah Centre","(Kowloon City North) 馬頭角道，近香港中華煤氣有限公司馬頭角控制中心 Ma Tau Kok Road, near The Hong Kong & China Gas Company Limited Ma Tau Kok Control Centre","(Kowloon City North) 馬頭角道，欣榮花園 Ma Tau Kok Road, Jubilant Place",(Kowloon City North) 馬坑涌道 Ma Hang Chung Road,(Kowloon City North) 天光道 Tin Kwong Road,"(Kowloon City South) 常盛街，基督教女青年會丘佐榮中學 Sheung Shing Street, Y.W.C.A. Hioe Tjo Yoeng College",(Kowloon City South) 常盛街近常樂街 Sheung Shing Street near Sheung Lok Street,(Kowloon City South) 常盛街近景文樓梯位 Sheung Shing Street near King Man House,"(Kowloon City South) 培正道，近香港培正小學梁泳釗樓 Pui Ching Road, near Leung Wing Chiu Building, Pui Ching Primary School","(Kowloon City South) 梭椏道，近梭椏園 Soares Avenue, near Soares Garden","(Kowloon City South) 亞皆老街98號 No. 98 Argyle Street, near Peace Avenue",(Yau Tsim Mong North) 亞皆老街62號 No. 62 Argyle Street,(Yau Tsim Mong North) 新填地街437號 437 Reclamation Street,(Yau Tsim Mong North) 快富街近西洋菜南街 Fife Street near Sai Yeung Choi Street South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,CMPattern_CM_GMBBus_48_2_7840,7.8,10.94287631,Kwun Tong North > Kwun Tong West > Kwun Tong North,TRUE,"利安道，近順利邨利明樓 Lee On Road, near Lee Ming House, Shun Lee Estate",Kwun Tong North,"利安道，近順利邨利明樓 Lee On Road, near Lee Ming House, Shun Lee Estate",Kwun Tong North,順利 - 九龍灣（經 Megabox）（循環綫） Shun Lee - Kowloon Bay (via Megabox) (Circular),"(Kwun Tong North) 利安道，近順利邨利明樓 Lee On Road, near Lee Ming House, Shun Lee Estate","(Kwun Tong North) 順景街，近順利邨利富樓 Shun King Street, near Lee Foo House, Shun Lee Estate","(Kwun Tong North) 利安道，近順安邨安逸樓 Lee On Road, near On Yat House, Shun On Estate","(Kwun Tong North) 順安道，近順天邨天樂樓 Shun On Road, near Tin Lok House, Shun Tin Estate","(Kwun Tong North) 秀茂坪道，寧波第二中學對面 Sau Mau Ping Road, Opposite Ning Po No. 2 College","(Kwun Tong West) 康寧道，高雷中學外 Hong Ning Road, outside Ko Lui Secondary School","(Kwun Tong West) 康寧道，秀茂坪紀律部隊宿舍外 Hong Ning Road, outside Sau Mau Ping Disciplined Services Quarters","(Kwun Tong West) 振華道，近樂善堂楊仲明學校 Chun Wah Road, near Lok Sin Tong Yeung Chung Ming Primary School",(Kwun Tong West) 樂雅苑 Lok Nga Court,"(Kwun Tong West) 振華道，近安基苑安基商場 Chun Wah Road, near On Kay Commercial Centre, On Kay Court",(Kwun Tong West) 淘大花園 Amoy Gardens,"(Kwun Tong West) 啓祥道，近啓歷學校 Kai Cheung Road, near Kellett School",(Kwun Tong West) 宏光道，近臨華街 Wang Kwong Road near Lam Wah Street,(Kwun Tong West) 常怡道 Sheung Yee Road,(Kwun Tong West) Megabox 內的避車處 The Layby Inside Megabox,(Kwun Tong West) 企業廣場 Enterprise Square,"(Kwun Tong West) 宏照道，鴻力工業中心外 Wang Chiu Road, outside Proficient Industrial Centre","(Kwun Tong West) 振華道，近安基苑安基商場 Chun Wah Road, near On Kay Commercial Centre, On Kay Court","(Kwun Tong West) 振華道，振華道體育館對面 Chun Wah Road, Opposite Chun Wah Road Sports Centre","(Kwun Tong West) 振華道，近樂華南邨 Chun Wah Road, near Lok Wah South Estate","(Kwun Tong West) 康寧道，康寧道公園對面 Hong Ning Road, Opposite Hong Ning Road Park","(Kwun Tong North) 康寧道，高雷中學對面 Hong Ning Road, Opposite Ko Lui Secondary School","(Kwun Tong North) 順安道，近順天邨 Shun On Road, near Shun Tin Estate",(Kwun Tong North) 順天邨天韻樓 Tin Wan House Shun Tin Estate,(Kwun Tong North) 順天邨 Shun Tin Estate,"(Kwun Tong North) 利安道，近順安邨多層停車場 Lee On Road, near Shun On Estate Multi-Storey Car Park",,,,,,,,,,,,,,,,,,,,,
810,CMPattern_CM_GMBBus_810_9164,7,9.175654456,Sha Tin North > Sha Tin East > Sha Tin West,FALSE,"西沙路，頌安邨頌和樓對面 Sai Sha Road, Opposite Chung Wo House, Chung On Estate",Sha Tin North,"沙田正街，近偉華中心第2座 Sha Tin Centre Street, near Wai Wah Centre Block 2",Sha Tin West,沙田市中心 Sha Tin Central,"(Sha Tin North) 西沙路，頌安邨頌和樓對面 Sai Sha Road, Opposite Chung Wo House, Chung On Estate","(Sha Tin North) 西沙路，馬鞍山運動場外 Sai Sha Road Southbound, outside Ma On Shan Sports Ground","(Sha Tin North) 西沙路，錦鞍苑外 Sai Sha Road, outside Kam On Court","(Sha Tin North) 恒健街，近錦暉苑 Hang Kin Street, near Kam Fai Court",(Sha Tin North) 保泰街 Po Tai Street,"(Sha Tin East) 寧泰路，德信中學外 Ning Tai Road, outside Tak Shun Secondary School","(Sha Tin East) 寧泰路，錦泰苑外 Ning Tai Road, outside Kam Tai Court","(Sha Tin East) 亞公角街南行綫，近漁民新村 A Kung Kok Street Southbound, near Fishermen's New Village","(Sha Tin East) 亞公角街，沙田醫院外 A Kung Kok Street, outside Shatin Hospital","(Sha Tin East) 大涌橋路，濱景花園對面 Tai Chung Kiu Road, Opposite Ravana Garden","(Sha Tin East) 大涌橋路，沙田第一城外 Tai Chung Kiu Road, outside City One Shatin","(Sha Tin West) 源禾路，沙田運動場外 Yuen Wo Road, Otuside Sha Tin Sports Ground","(Sha Tin West) 源禾路，沙田賽馬會泳池外 Yuen Wo Road, outside Sha Tin Jockey Club Swimming Pool","(Sha Tin West) 担杆莆街，沙田大會堂外 Tam Kon Po Street, outside Sha Tin Town Hall","(Sha Tin West) 沙田正街，近偉華中心第2座 Sha Tin Centre Street, near Wai Wah Centre Block 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807K,CMPattern_CM_GMBBus_807k_7579,9.3,11.41419971,Tai Po North > Sha Tin North > Sha Tin West,FALSE,井頭小巴總站 Tseng Tau Minibus Terminus,Tai Po North,大學站 University Station,Sha Tin West,大學站 University Station,(Tai Po North) 井頭小巴總站 Tseng Tau Minibus Terminus,(Tai Po North) 大洞 Tai Tung,(Tai Po North) 輋下 Che Ha,"(Tai Po North) 西沙路近泥涌 Sai Sha Road, near Nai Chung",(Tai Po North) 泥涌 Nai Chung,"(Tai Po North) 西沙路近西澳 Sai Sha Road, near Sai O","(Tai Po North) 西沙路，近帝琴灣凱琴居六座 Sai Sha Road, near Symphony Bay, Villa Rhapsody Block 6, Symphony Bay Villa Rhapsody",(Sha Tin North) 烏溪沙站巴士總站 Wu Kai Sha Station Bus Terminus,"(Sha Tin North) 未命名通道，近利安邨利榮樓 Unnamed Access Road, near Lee Wing House, Lee On Estate","(Sha Tin North) 西沙路南行綫，雅典居對面 Sai Sha Road Southbound, Opposite Villa Athena",(Sha Tin North) 海栢花園公共運輸交滙處 Bayshore Towers Public Transport Interchange,"(Sha Tin North) 馬鞍山路，馬鞍山分區警署外 Ma On Shan Road, outside Ma On Shan Division Police Station & Nt South Regional Headquarters","(Sha Tin North) 馬鞍山路，近蜆殼－馬鞍山加油及加氣站 Ma On Shan Road, near Shell-Ma On Shan Petrol and LPG Filling Station",(Sha Tin West) 大學站 University Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,CMPattern_CM_GMBBus_401_7496,8.2,8.653321981,Tsing Yi > Tsuen Wan Southeast > Kwai Chung East,FALSE,青衣碼頭總站 Tsing Yi Ferry Pier Terminus,Tsing Yi,"石蔭路，近石蔭路第三休憩花園 Shek Yam Road, near Shek Yam Road Rest Garden No. 3",Kwai Chung East,石蔭 Shek Yam,(Tsing Yi) 青衣碼頭總站 Tsing Yi Ferry Pier Terminus,"(Tsing Yi) 楓樹窩路，綠悠雅苑對面 Fung Shue Wo Road, Opposite Greenview Villa","(Tsing Yi) 楓樹窩路，大王下村外 Fung Shue Wo Road, outside Tai Wong Ha Resite Village","(Tsing Yi) 楓樹窩路，近青衣邨楓樹窩體育館 Fung Shue Wo Road, near Fung Shue Wo Sports Centre, Tsing Yi Estate",(Tsing Yi) 長安邨小巴總站 Cheung On Estate Minibus Terminus,(Tsuen Wan Southeast) 龍德街 Lung Tak Street,"(Tsuen Wan Southeast) 馬頭壩道，近爵悅庭東爵軒 Ma Tau Pa Road, near Tower East, Chelsea Court","(Tsuen Wan Southeast) 聯仁街，寶石大廈3座外 Luen Yan Street, outside Block 3, Bo Shek Mansion","(Tsuen Wan Southeast) 關門口街，近仁濟醫院 C 座 Kwan Mun Hau Street, near Yan Chai Hospital Block C","(Tsuen Wan Southeast) 青山公路荃灣段，大窩口站 B 入口外 Tai Wo Hau Station, Exit B",(Tsuen Wan Southeast) 青山公路葵涌段570號 No. 570 Castle Peak Road-Kwai Chung,"(Kwai Chung East) 青山公路－葵涌段，近名賢大樓 Castle Peak Road – Kwai Chung, near Ming Yin Building","(Kwai Chung East) 和宜合道，近打磚坪街 Wo Yi Hop Road, near Tai Chuen Ping Street",(Kwai Chung East) 和宜合道，75-87號 No. 75-87 Wo Yi Hop Road,"(Kwai Chung East) 大白田街，近石籬二邨石福樓 Tai Pak Tin Street, near Shek Fook House, Shek Lei (II) Estate",(Kwai Chung East) 石籬邨石祥樓 Shek Cheung House Shek Lei Estate,(Kwai Chung East) 石排街石歡樓 Shek Foon House Shek Pai Street,"(Kwai Chung East) 大白田街，近北葵涌診療所 Tai Pak Tin Street, near North Kwai Chung Clinic","(Kwai Chung East) 石蔭路，近石蔭路第三休憩花園 Shek Yam Road, near Shek Yam Road Rest Garden No. 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,CMPattern_CM_GMBBus_44_10064,6,8.268112838,Sham Shui Po West,TRUE,恒順大廈 Hang Shun Building,Sham Shui Po West,恒順大廈 Hang Shun Building,Sham Shui Po West,長沙灣(東京街) - 海盈邨 （經海麗邨）（循環線）Cheung Sha Wan (Tonkin Street) - Hoi Ying Estate (via Hoi Lai Estate)(Circular),(Sham Shui Po West) 恒順大廈 Hang Shun Building,"(Sham Shui Po West) 順寧道，近曦華樓 Shun Ning Road, near Sunrise House","(Sham Shui Po West) 元州街, 興華街 Un Chau Street, Hing Wah Street",(Sham Shui Po West) D2 Place一期 D2 Place One,(Sham Shui Po West) 碧海藍天 Aquamarine,(Sham Shui Po West) 海麗邨海麗商場 Hoi Lai Estate Hoi Lai Shopping Centre,"(Sham Shui Po West) 荔盈街，近凱樂苑凱碧閣 Lai Ying Street, near Hoi Pik House, Hoi Lok Court","(Sham Shui Po West) 興華街西，近新世界第一渡輪 Hing Wah Street West, near New World First Ferry","(Sham Shui Po West) 興華街西，近碧海藍天會所 Hing Wah Street West, near Aqua Marine Club House","(Sham Shui Po West) 興華街，近長沙灣臨時家禽批發市場 Hing Wah Street, near Cheung Sha Wan Temporary Wholesale Poultry Market",(Sham Shui Po West) 長順街 Cheung Shun Street,(Sham Shui Po West) 廣成街 Kwong Shing Street,(Sham Shui Po West) 長發街 Cheung Fat Street,(Sham Shui Po West) 恒順大廈 Hang Shun Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,CMPattern_CM_GMBBus_44_10065,6,7.820115085,Sham Shui Po West,TRUE,恒順大廈 Hang Shun Building,Sham Shui Po West,恒順大廈 Hang Shun Building,Sham Shui Po West,長沙灣(東京街) - 海盈邨 （循環線）Cheung Sha Wan (Tonkin Street) - Hoi Ying Estate (Circular),(Sham Shui Po West) 恒順大廈 Hang Shun Building,"(Sham Shui Po West) 順寧道，近曦華樓 Shun Ning Road, near Sunrise House","(Sham Shui Po West) 元州街, 興華街 Un Chau Street, Hing Wah Street",(Sham Shui Po West) D2 Place一期 D2 Place One,(Sham Shui Po West) 碧海藍天 Aquamarine,"(Sham Shui Po West) 荔盈街，近凱樂苑凱碧閣 Lai Ying Street, near Hoi Pik House, Hoi Lok Court","(Sham Shui Po West) 興華街西，近新世界第一渡輪 Hing Wah Street West, near New World First Ferry","(Sham Shui Po West) 興華街西，近碧海藍天會所 Hing Wah Street West, near Aqua Marine Club House","(Sham Shui Po West) 興華街，近長沙灣臨時家禽批發市場 Hing Wah Street, near Cheung Sha Wan Temporary Wholesale Poultry Market",(Sham Shui Po West) 長順街 Cheung Shun Street,(Sham Shui Po West) 廣成街 Kwong Shing Street,(Sham Shui Po West) 長發街 Cheung Fat Street,(Sham Shui Po West) 恒順大廈 Hang Shun Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59K,CMPattern_CM_GMBBus_59k_8878,9.1,10.09879313,Robin’s Nest,FALSE,上水站小巴總站 Sheung Shui Station Public Light Bus Terminus,Robin’s Nest,香園圍 Heung Yuen Wai,Robin’s Nest,香園圍村 Heung Yuen Wai Village,(Robin’s Nest) 上水站小巴總站 Sheung Shui Station Public Light Bus Terminus,"(Robin’s Nest) 新豐路，石湖墟郵政局 San Fung Avenue, Shek Wu Hui Post Office",(Robin’s Nest) 上水圍 Sheung Shui Wai,(Robin’s Nest) 鳳溪第一中學 Fung Kai No. 1 Secondary School,(Robin’s Nest) 虎地坳 Fu Tei Au,(Robin’s Nest) 長甫頭 Cheung Po Tau,(Robin’s Nest) 羅湖道 Lo Wu Station Road,(Robin’s Nest) 沙嶺 Sandy Ridge,"(Robin’s Nest) 文錦渡路，近新屋嶺 Man Kam To Road, near San Uk Ling",(Robin’s Nest) 新屋嶺 San Uk Ling,(Robin’s Nest) 木湖 Muk Wu,"(Robin’s Nest) 蓮麻坑路，近瓦窰村兒童遊樂場 Lin Ma Hang Road, near Nga Yiu Village Children's Playground",(Robin’s Nest) 鳳凰湖 Fung Wong Wu,(Robin’s Nest) 打鼓嶺村 Ta Kwu Ling Village,"(Robin’s Nest) 蓮麻坑路，近打鼓嶺警署 Lin Ma Hang Road, near Ta Kwu Ling Police Station",(Robin’s Nest) 較寮 Kaw Liu,(Robin’s Nest) 竹園村 Chuk Yuen Village,(Robin’s Nest) 打鼓嶺（松園下）總站 Ta Kwu Ling (Tsung Yuen Ha) Bus Terminus,(Robin’s Nest) 香園圍 Heung Yuen Wai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59K,CMPattern_CM_GMBBus_59k_8881,9.1,8.547462117,Robin’s Nest,FALSE,松園下 Tsung Yuen Ha,Robin’s Nest,上水站小巴總站 Sheung Shui Station Public Light Bus Terminus,Robin’s Nest,上水站 Sheung Shui Station,(Robin’s Nest) 松園下 Tsung Yuen Ha,(Robin’s Nest) 竹園 Chuk Yuen,(Robin’s Nest) 較寮 Kaw Liu,"(Robin’s Nest) 蓮麻坑路，近打鼓嶺警署 Lin Ma Hang Road, near Ta Kwu Ling Police Station",(Robin’s Nest) 打鼓嶺村 Ta Kwu Ling Village,(Robin’s Nest) 鳳凰湖 Fung Wong Wu,"(Robin’s Nest) 蓮麻坑路，近瓦窰村兒童遊樂場 Lin Ma Hang Road, near Nga Yiu Village Children's Playground",(Robin’s Nest) 木湖 Muk Wu,(Robin’s Nest) 新屋嶺 San Uk Ling,"(Robin’s Nest) 文錦渡路，近新屋嶺 Man Kam To Road, near San Uk Ling",(Robin’s Nest) 沙嶺 Sandy Ridge,(Robin’s Nest) 羅湖道 Lo Wu Station Road,(Robin’s Nest) 長甫頭 Cheung Po Tau,(Robin’s Nest) 虎地坳 Fu Tei Au,(Robin’s Nest) 鳳溪第一中學 Fung Kai No. 1 Secondary School,"(Robin’s Nest) 寶石湖路，近莆上村 Po Shek Wu Road, near Po Sheung Tsuen","(Robin’s Nest) 新豐路，石湖墟郵政局 San Fung Avenue, Shek Wu Hui Post Office",(Robin’s Nest) 上水站小巴總站 Sheung Shui Station Public Light Bus Terminus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,CMPattern_CM_GMBBus_69_1_8405,8.9,9.027976526,Kwun Tong Central > Kowloon City North,FALSE,麗港城公共運輸交滙處 Laguna City Public Transport Interchange,Kwun Tong Central,"獅子石道，近創業樓 Lion Rock Road, near Chong Yip Building",Kowloon City North,九龍城獅子石道 Kowloon City (Lion Rock Road),(Kwun Tong Central) 麗港城公共運輸交滙處 Laguna City Public Transport Interchange,"(Kwun Tong Central) 茶果嶺道，麗港中心商場外 Cha Kwo Ling Road, outside Laguna Arcade","(Kwun Tong Central) 偉業街，麗港城對面 Wai Yip Street, Opposite Laguna City","(Kowloon City North) 太子道東，采頤花園對面 Prince Edward Road East, Opposite Rhythm Garden","(Kowloon City North) 太子道東，譽．港灣對面 Prince Edward Road East, Opposite The Latitude","(Kowloon City North) 太子道東，富豪東方酒店對面 Prince Edward Road East, Opposite Regal Oriental Hotel","(Kowloon City North) 宋皇臺道，北帝街 Sung Wong Toi Road, Pak Tai Street",(Kowloon City North) 亞皆老街遊樂場 Argyle Street Playground,"(Kowloon City North) 太子道西，蘭苑外 Prince Edward Road West, outside Lan Yuen","(Kowloon City North) 聯合道，近聯合大廈 Junction Road, near Junction House","(Kowloon City North) 獅子石道，近創業樓 Lion Rock Road, near Chong Yip Building",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
